Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_VMEM,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_CVT,SQ_INSTS_VMEM_WR,SQ_INSTS_VMEM_RD,SQ_INSTS_SALU,SQ_INSTS_VSKIPPED,TA_TA_BUSY_sum,TA_BUFFER_WAVEFRONTS_sum,TD_TD_BUSY_sum,TD_TC_STALL_sum,TCP_GATE_EN1_sum,TCP_GATE_EN2_sum,TCP_TD_TCP_STALL_CYCLES_sum,TCP_TCR_TCP_STALL_CYCLES_sum,TCC_CYCLE[0],TCC_RW_REQ[0],TCC_HIT[0],TCC_MISS[0],TCC_CYCLE[1],TCC_RW_REQ[1],TCC_HIT[1],TCC_MISS[1],TCC_CYCLE[2],TCC_RW_REQ[2],TCC_HIT[2],TCC_MISS[2],TCC_CYCLE[3],TCC_RW_REQ[3],TCC_HIT[3],TCC_MISS[3],TCC_CYCLE[4],TCC_RW_REQ[4],TCC_HIT[4],TCC_MISS[4],TCC_CYCLE[5],TCC_RW_REQ[5],TCC_HIT[5],TCC_MISS[5],TCC_CYCLE[6],TCC_RW_REQ[6],TCC_HIT[6],TCC_MISS[6],TCC_CYCLE[7],TCC_RW_REQ[7],TCC_HIT[7],TCC_MISS[7],TCC_CYCLE[8],TCC_RW_REQ[8],TCC_HIT[8],TCC_MISS[8],TCC_CYCLE[9],TCC_RW_REQ[9],TCC_HIT[9],TCC_MISS[9],TCC_CYCLE[10],TCC_RW_REQ[10],TCC_HIT[10],TCC_MISS[10],TCC_CYCLE[11],TCC_RW_REQ[11],TCC_HIT[11],TCC_MISS[11],TCC_CYCLE[12],TCC_RW_REQ[12],TCC_HIT[12],TCC_MISS[12],TCC_CYCLE[13],TCC_RW_REQ[13],TCC_HIT[13],TCC_MISS[13],TCC_CYCLE[14],TCC_RW_REQ[14],TCC_HIT[14],TCC_MISS[14],TCC_CYCLE[15],TCC_RW_REQ[15],TCC_HIT[15],TCC_MISS[15],CPC_CPC_STAT_BUSY,CPC_CPC_STAT_IDLE,CPF_CPF_STAT_BUSY,CPF_CPF_STAT_STALL,SPI_CSN_WINDOW_VALID,SPI_CSN_BUSY,GRBM_SPI_BUSY,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
64,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,210,29568,29568,77824,256,64000,0,128,352,112,64,0x0,0x72c1f4817980,1780224,10816606,865080628,14592,68096,1712128,2101248,0,41485984.0,1780224.0,56786472.0,28633368.0,82763732.0,58035688.0,120068.0,925160.0,2292155,610976,444754,166230,2292155,610928,444684,166248,2292155,611056,444799,166257,2292155,611048,444790,166258,2292155,611072,444822,166265,2292155,611224,444979,166263,2292155,611040,444763,166278,2292155,611040,444759,166285,2292155,610976,444820,166164,2292155,610928,444793,166139,2292155,611056,444908,166148,2292155,611048,444893,166155,2292155,611072,444884,166204,2292155,611224,445074,166169,2292155,611040,444875,166167,2292155,611040,444860,166184,2292155,0,2292155,77,9168620,8651365,2185669,4572359995987096,4572423103008366,4572423103186309,4572359997163135
65,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,214,29568,29568,77824,256,64000,0,128,352,112,64,0x0,0x72c1f4817980,1780224,11177513,893957932,14592,68096,1712128,2101248,0,41727703.0,1780224.0,57152134.0,29003435.0,82814588.0,58407639.0,122249.0,1039631.0,2294446,610976,445382,165602,2294446,610928,445330,165607,2294446,611056,445411,165645,2294446,611048,445395,165653,2294446,611072,445490,165598,2294446,611064,445483,165585,2294446,611200,445636,165574,2294446,611040,445462,165582,2294446,610976,445299,165685,2294446,610928,445263,165673,2294446,611056,445361,165695,2294446,611048,445344,165704,2294446,611072,445371,165717,2294446,611064,445367,165701,2294446,611200,445514,165696,2294446,611040,445354,165690,2294446,0,2294446,0,9177784,8656416,2187737,4572359998274978,4572423103229252,4572423103407155,4572359999466639
66,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>) [clone .kd]",2,0,217,29568,29568,2097152,256,0,0,12,4,16,64,0x0,0x72c214d2ed00,98304,2444209,195525524,0,98304,0,327680,0,5982573.0,0.0,6254040.0,6148029.0,7528503.0,6275436.0,0.0,4117301.0,308412,98624,82232,16392,308412,98624,82232,16392,308412,98864,82464,16400,308412,98624,82232,16392,308412,98304,81920,16388,308412,98304,81920,16401,308412,98384,81996,16388,308412,98304,81920,16384,308412,98624,82232,16392,308412,98624,82232,16392,308412,98864,82464,16400,308412,98624,82232,16392,308412,98304,81920,16388,308412,98304,81920,16401,308412,98384,81996,16388,308412,98304,81920,16384,308412,0,308412,0,1233648,745186,189919,4572360004060930,4572423106453517,4572423106469421,4572360004579146
67,micro_tk(micro_globals) [clone .kd],2,0,218,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13335732,1066735080,4096,262144,1048576,1847296,0,45246939.0,1032192.0,58124022.0,39799360.0,89781912.0,59937027.0,198205.0,1106724.0,2863056,591024,463374,127673,2863056,591024,463416,127613,2863056,591024,463450,127574,2863056,591249,463667,127582,2863056,591024,463185,127851,2863056,591024,463171,127859,2863056,591024,463276,127749,2863056,591249,463450,127799,2863056,591024,461564,129480,2863056,591024,461542,129488,2863056,591024,461822,129202,2863056,591249,462041,129208,2863056,591024,461860,129174,2863056,591024,461833,129198,2863056,591024,461819,129207,2863056,591249,462026,129223,2863056,0,2863056,3855,11452224,9403436,2356316,4572360004879700,4572423106757366,4572423106928419,4572360006275293
68,micro_tk(micro_globals) [clone .kd],2,0,220,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,12902668,1032012708,4096,262144,1048576,1847296,0,43780254.0,1032192.0,56441219.0,38089455.0,90105968.0,58315650.0,208151.0,960499.0,2480726,591024,457625,133411,2480726,591024,457709,133321,2480726,591024,458266,132758,2480726,591252,458472,132780,2480726,591024,457404,133630,2480726,591246,457712,133548,2480726,591024,458366,132659,2480726,591024,458382,132642,2480726,591024,456588,134449,2480726,591024,456631,134399,2480726,591024,457038,133986,2480726,591246,457295,133951,2480726,591024,456247,134789,2480726,591252,456456,134810,2480726,591024,456536,134490,2480726,591024,456470,134554,2480726,0,2480726,0,9922904,9437580,2364461,4572360007244475,4572423106960827,4572423107129436,4572360008384941
69,micro_tk(micro_globals) [clone .kd],2,0,222,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13329419,1066246840,4096,262144,1048576,1847296,0,45303570.0,1032192.0,57141807.0,38815591.0,89556508.0,59009670.0,199708.0,1122574.0,2472226,591024,467530,123508,2472226,591024,467488,123542,2472226,591024,467264,123760,2472226,591252,467480,123772,2472226,591024,467341,123691,2472226,591024,467368,123666,2472226,591024,467358,123667,2472226,591246,467570,123676,2472226,591024,464355,126683,2472226,591024,464348,126682,2472226,591024,464099,126925,2472226,591246,464355,126891,2472226,591024,464169,126865,2472226,591024,464182,126854,2472226,591024,464290,126736,2472226,591252,464463,126789,2472226,0,2472226,0,9888904,9379754,2349920,4572360009558175,4572423107157438,4572423107323523,4572360010692221
70,micro_tk(micro_globals) [clone .kd],2,0,224,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13178735,1054125944,4096,262144,1048576,1847296,0,44848193.0,1032192.0,56868720.0,38534905.0,89810389.0,58750976.0,200313.0,1067941.0,2479197,590992,462901,128104,2479197,591208,463171,128043,2479197,590992,462132,128860,2479197,591214,462415,128799,2479197,590992,463000,128003,2479197,590992,463050,127952,2479197,590992,462732,128261,2479197,590992,462740,128252,2479197,590992,463778,127225,2479197,591214,464008,127212,2479197,590992,463987,127005,2479197,591208,464148,127060,2479197,590992,464380,126623,2479197,590992,464354,126649,2479197,590992,464016,126978,2479197,590992,463958,127034,2479197,0,2479197,0,9916788,9406440,2356634,4572360011850513,4572423107350763,4572423107517890,4572360013062334
71,micro_tk(micro_globals) [clone .kd],2,0,226,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13448179,1075649080,4096,262144,1048576,1847296,0,45796683.0,1032192.0,57777367.0,39469408.0,89577805.0,59591165.0,193231.0,1108856.0,2477694,591016,462899,128130,2477694,591016,462902,128120,2477694,591016,462884,128132,2477694,591463,463317,128146,2477694,591016,462900,128126,2477694,591016,462921,128106,2477694,591016,463066,127951,2477694,591016,463061,127955,2477694,591016,461368,129661,2477694,591016,461380,129642,2477694,591016,461598,129418,2477694,591463,462028,129435,2477694,591016,461668,129357,2477694,591016,461665,129363,2477694,591016,461532,129486,2477694,591016,461563,129453,2477694,0,2477694,0,9910776,9381978,2351106,4572360013741078,4572423107543608,4572423107717826,4572360014893801
72,micro_tk(micro_globals) [clone .kd],2,0,228,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13446982,1075700168,4096,262144,1048576,1847296,0,45708958.0,1032192.0,57723756.0,39403299.0,89581878.0,59566117.0,195788.0,1107033.0,2472245,591032,464090,126954,2472245,591260,464332,126934,2472245,591032,463934,127098,2472245,591260,464156,127104,2472245,591032,464042,126998,2472245,591032,464047,126995,2472245,591032,463854,127179,2472245,591032,463854,127178,2472245,591032,460490,130554,2472245,591257,460687,130576,2472245,591032,460585,130447,2472245,591257,460819,130438,2472245,591032,460807,130234,2472245,591032,460824,130218,2472245,591032,460785,130249,2472245,591032,460758,130274,2472245,0,2472245,0,9888980,9382440,2350046,4572360015711490,4572423107746027,4572423107916559,4572360016852506
73,micro_tk(micro_globals) [clone .kd],2,0,230,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13326914,1065975964,4096,262144,1048576,1847296,0,45319335.0,1032192.0,57100125.0,38788539.0,89609496.0,58955556.0,194005.0,1184483.0,2478201,591008,463529,127493,2478201,591008,463557,127457,2478201,591008,462981,128027,2478201,591458,463387,128071,2478201,591008,463658,127361,2478201,591008,463718,127300,2478201,591008,463109,127900,2478201,591008,463087,127921,2478201,591008,460481,130539,2478201,591008,460455,130559,2478201,591008,461523,129485,2478201,591446,461941,129505,2478201,591008,460493,130524,2478201,591008,460500,130521,2478201,591008,461324,129686,2478201,591008,461379,129629,2478201,0,2478201,0,9912804,9385388,2352111,4572360018013132,4572423107942117,4572423108111287,4572360019170152
74,micro_tk(micro_globals) [clone .kd],2,0,232,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13148141,1051629372,4096,262144,1048576,1847296,0,44685025.0,1032192.0,56917331.0,38601761.0,89593464.0,58750815.0,199307.0,1072028.0,2475100,591008,464633,126387,2475100,591008,464658,126356,2475100,591008,464287,126721,2475100,591227,464503,126724,2475100,591008,464463,126555,2475100,591227,464651,126586,2475100,591008,463851,127158,2475100,591008,463847,127161,2475100,591008,462490,128532,2475100,591008,462520,128494,2475100,591008,462107,128901,2475100,591233,462296,128937,2475100,591008,462204,128813,2475100,591233,462446,128800,2475100,591008,461894,129116,2475100,591008,461802,129206,2475100,0,2475100,0,9900400,9383584,2351009,4572360020327983,4572423108135723,4572423108308058,4572360021481047
75,micro_tk(micro_globals) [clone .kd],2,0,234,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13212031,1056796652,4096,262144,1048576,1847296,0,44889646.0,1032192.0,57243979.0,38918760.0,89666939.0,59087578.0,202336.0,1069157.0,2480132,591032,462676,128370,2480132,591032,462687,128351,2480132,591032,462605,128427,2480132,591260,462812,128448,2480132,591032,462520,128522,2480132,591032,462506,128537,2480132,591032,462670,128363,2480132,591260,462884,128376,2480132,591032,460803,130242,2480132,591032,460838,130200,2480132,591032,460758,130274,2480132,591257,461015,130242,2480132,591032,461267,129776,2480132,591032,461276,129767,2480132,591032,460591,130443,2480132,591257,460798,130459,2480132,0,2480132,0,9920528,9391332,2353723,4572360022645038,4572423108331533,4572423108504949,4572360023788288
76,micro_tk(micro_globals) [clone .kd],2,0,236,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13260921,1060705592,4096,262144,1048576,1847296,0,45062594.0,1032192.0,57377770.0,39055294.0,89680580.0,59215336.0,201779.0,1077032.0,2473186,591024,460672,130366,2473186,591024,460684,130346,2473186,591024,461974,129050,2473186,591249,462191,129058,2473186,591024,460899,130135,2473186,591249,461088,130174,2473186,591024,462149,128876,2473186,591024,462151,128873,2473186,591024,462259,128778,2473186,591024,462269,128761,2473186,591024,462443,128581,2473186,591249,462742,128507,2473186,591024,461941,129095,2473186,591249,462141,129118,2473186,591024,462188,128838,2473186,591024,462193,128831,2473186,0,2473186,0,9892744,9392914,2353595,4572360024921743,4572423108529906,4572423108702641,4572360026073946
77,micro_tk(micro_globals) [clone .kd],2,0,239,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13052337,1044056172,4096,262144,1048576,1847296,0,44532645.0,1032192.0,56904140.0,38585257.0,89654581.0,58781319.0,195296.0,1016741.0,2474210,591024,461877,129159,2474210,591024,461931,129099,2474210,591024,461454,129570,2474210,591252,461679,129573,2474210,591024,461085,129950,2474210,591024,461079,129956,2474210,591024,461355,129670,2474210,591246,461530,129716,2474210,591024,458676,132359,2474210,591024,458736,132294,2474210,591024,459323,131701,2474210,591246,459511,131735,2474210,591024,458289,132747,2474210,591024,458349,132686,2474210,591024,458965,132061,2474210,591252,459086,132166,2474210,0,2474210,0,9896840,9390076,2352822,4572360027303984,4572423108754878,4572423108934744,4572360028448025
78,micro_tk(micro_globals) [clone .kd],2,0,244,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13189818,1055014708,4096,262144,1048576,1847296,0,44707496.0,1032192.0,57466933.0,39140375.0,89860068.0,59289735.0,208461.0,1060599.0,2485456,591024,458710,132326,2485456,591246,458903,132349,2485456,591024,457888,133136,2485456,591252,458123,133129,2485456,591024,458761,132273,2485456,591024,458777,132257,2485456,591024,457972,133053,2485456,591024,457919,133105,2485456,591024,457233,133804,2485456,591252,457502,133756,2485456,591024,457041,133983,2485456,591246,457242,134004,2485456,591024,457120,133914,2485456,591024,457143,133893,2485456,591024,457380,133646,2485456,591024,457371,133653,2485456,0,2485456,0,9941824,9411600,2359226,4572360029605405,4572423108996035,4572423109237632,4572360030742486
79,micro_tk(micro_globals) [clone .kd],2,0,249,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13142321,1051266248,4096,262144,1048576,1847296,0,44554136.0,1032192.0,56692012.0,38372310.0,89757722.0,58546665.0,201786.0,1130294.0,2479178,590992,462079,128927,2479178,590992,462118,128880,2479178,590992,461830,129162,2479178,591430,462298,129132,2479178,590992,461943,129061,2479178,590992,461986,129017,2479178,590992,462039,128954,2479178,590992,462028,128964,2479178,590992,457534,133470,2479178,590992,457580,133418,2479178,590992,457896,133096,2479178,591430,458369,133061,2479178,590992,457986,133016,2479178,590992,458040,132964,2479178,590992,457646,133348,2479178,590992,457653,133339,2479178,0,2479178,75,9916712,9400804,2357629,4572360031913106,4572423109298562,4572423109511076,4572360033051399
80,micro_tk(micro_globals) [clone .kd],2,0,254,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13406371,1072290716,4096,262144,1048576,1847296,0,45543999.0,1032192.0,57445031.0,39134862.0,89460013.0,59285510.0,191432.0,1131545.0,2470026,591016,465848,125181,2470026,591241,466083,125164,2470026,591016,465955,125061,2470026,591241,466148,125093,2470026,591016,465720,125306,2470026,591016,465715,125311,2470026,591016,466064,124953,2470026,591016,466011,125005,2470026,591016,466558,124471,2470026,591238,466756,124488,2470026,591016,466384,124632,2470026,591238,466590,124648,2470026,591016,466293,124732,2470026,591016,466303,124724,2470026,591016,465907,125111,2470026,591016,465918,125098,2470026,0,2470026,77,9880104,9369546,2346941,4572360034191214,4572423109566478,4572423109778912,4572360035331499
81,micro_tk(micro_globals) [clone .kd],2,0,259,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13048934,1043776908,4096,262144,1048576,1847296,0,44807761.0,1032192.0,57124277.0,38800854.0,89917088.0,58985538.0,202679.0,926472.0,2482116,591032,461433,129613,2482116,591032,461466,129572,2482116,591032,461647,129385,2482116,591488,462071,129417,2482116,591032,461502,129541,2482116,591032,461504,129539,2482116,591032,461607,129426,2482116,591032,461603,129429,2482116,591032,457620,133425,2482116,591032,457653,133385,2482116,591032,458367,132665,2482116,591482,458772,132710,2482116,591032,457273,133770,2482116,591032,457314,133729,2482116,591032,458296,132738,2482116,591032,458266,132766,2482116,0,2482116,0,9928464,9417866,2360608,4572360036527817,4572423109833512,4572423110048390,4572360037664317
82,micro_tk(micro_globals) [clone .kd],2,0,264,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13104230,1048169712,4096,262144,1048576,1847296,0,44557757.0,1032192.0,56743748.0,38413007.0,89888252.0,58605722.0,204156.0,1029101.0,2487571,591008,465300,125723,2487571,591008,465342,125672,2487571,591008,465414,125594,2487571,591233,465622,125611,2487571,591008,465009,126008,2487571,591233,465251,125992,2487571,591008,465132,125877,2487571,591008,465152,125856,2487571,591008,464043,126978,2487571,591008,464063,126951,2487571,591008,463197,127811,2487571,591227,463394,127833,2487571,591008,463976,127042,2487571,591227,464204,127035,2487571,591008,463400,127610,2487571,591008,463375,127633,2487571,0,2487571,0,9950284,9414672,2360793,4572360038864291,4572423110105474,4572423110324358,4572360039993650
83,micro_tk(micro_globals) [clone .kd],2,0,269,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13436623,1074713232,4096,262144,1048576,1847296,0,45593177.0,1032192.0,57606468.0,39298016.0,89512402.0,59431587.0,193763.0,1156512.0,2466640,591008,464211,126810,2466640,591008,464219,126795,2466640,591008,463915,127093,2466640,591227,464132,127095,2466640,591008,464494,126523,2466640,591008,464504,126514,2466640,591008,463991,127018,2466640,591227,464186,127041,2466640,591008,461472,129549,2466640,591008,461497,129517,2466640,591008,461389,129619,2466640,591233,461572,129661,2466640,591008,461268,129749,2466640,591008,461278,129741,2466640,591008,461238,129772,2466640,591233,461437,129796,2466640,0,2466640,75,9866560,9375030,2348878,4572360041199782,4572423110377276,4572423110595639,4572360042344975
84,micro_tk(micro_globals) [clone .kd],2,0,274,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13500518,1079884984,4096,262144,1048576,1847296,0,45746975.0,1032192.0,57532599.0,39226996.0,89386956.0,59351799.0,191446.0,1179158.0,2469425,591032,468670,122374,2469425,591032,468686,122352,2469425,591032,468785,122247,2469425,591260,468992,122268,2469425,591032,469125,121917,2469425,591257,469347,121921,2469425,591032,468475,122558,2469425,591032,468503,122529,2469425,591032,467209,123836,2469425,591032,467222,123816,2469425,591032,467446,123586,2469425,591257,467664,123593,2469425,591032,467350,123691,2469425,591260,467585,123689,2469425,591032,467945,123089,2469425,591032,467952,123080,2469425,0,2469425,77,9877700,9361850,2345803,4572360043504329,4572423110646915,4572423110865638,4572360044647408
85,micro_tk(micro_globals) [clone .kd],2,0,279,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13085765,1046654312,4096,262144,1048576,1847296,0,44459899.0,1032192.0,56888214.0,38546167.0,89961435.0,58754543.0,208491.0,983511.0,2478438,591024,463895,127141,2478438,591024,463860,127170,2478438,591024,463305,127719,2478438,591249,463562,127687,2478438,591024,463529,127504,2478438,591024,463538,127496,2478438,591024,462978,128047,2478438,591249,463158,128091,2478438,591024,463441,127595,2478438,591024,463477,127553,2478438,591024,463884,127140,2478438,591249,464080,127169,2478438,591024,463522,127511,2478438,591024,463564,127472,2478438,591024,463724,127302,2478438,591249,463980,127269,2478438,0,2478438,0,9913752,9422300,2361409,4572360045851037,4572423110922642,4572423111128867,4572360047001278
86,micro_tk(micro_globals) [clone .kd],2,0,284,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13547146,1083642528,4096,262144,1048576,1847296,0,45740061.0,1032192.0,58183080.0,39882649.0,89444206.0,59954984.0,195008.0,1135954.0,2471841,591024,466253,124784,2471841,591246,466492,124760,2471841,591024,466408,124616,2471841,591252,466600,124652,2471841,591024,466634,124399,2471841,591024,466647,124387,2471841,591024,465999,125026,2471841,591024,466006,125018,2471841,591024,465391,125647,2471841,591252,465560,125698,2471841,591024,465018,126006,2471841,591246,465230,126016,2471841,591024,465296,125737,2471841,591024,465237,125798,2471841,591024,465223,125803,2471841,591024,465202,125822,2471841,0,2471841,0,9887364,9367852,2346712,4572360048199829,4572423111184149,4572423111386648,4572360049342658
87,micro_tk(micro_globals) [clone .kd],2,0,289,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13046181,1043600248,4096,262144,1048576,1847296,0,44308905.0,1032192.0,56135358.0,37827333.0,89593120.0,57983533.0,196918.0,1099488.0,2477014,591024,462787,128250,2477014,591024,462753,128277,2477014,591024,463619,127405,2477014,591474,464055,127419,2477014,591024,462672,128361,2477014,591024,462688,128349,2477014,591024,463458,127567,2477014,591024,463450,127574,2477014,591024,461877,129161,2477014,591024,461868,129162,2477014,591024,462237,128787,2477014,591474,462693,128781,2477014,591024,462423,128611,2477014,591024,462401,128634,2477014,591024,462354,128672,2477014,591024,462333,128691,2477014,0,2477014,75,9908056,9383554,2350398,4572360050480280,4572423111437803,4572423111640423,4572360051611922
88,micro_tk(micro_globals) [clone .kd],2,0,294,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13409337,1072560836,4096,262144,1048576,1847296,0,45554357.0,1032192.0,57333864.0,39036263.0,89399704.0,59147454.0,190928.0,1164638.0,2469526,590992,465211,125795,2469526,591214,465442,125778,2469526,590992,466076,124916,2469526,591214,466298,124916,2469526,590992,465226,125775,2469526,590992,465225,125777,2469526,590992,466059,124934,2469526,590992,466043,124949,2469526,590992,464538,126466,2469526,591208,464737,126477,2469526,590992,464805,126187,2469526,591208,465015,126193,2469526,590992,464658,126345,2469526,590992,464640,126362,2469526,590992,465073,125921,2469526,590992,465073,125919,2469526,0,2469526,77,9878104,9363288,2346126,4572360052821940,4572423111691178,4572423111893277,4572360053972962
89,micro_tk(micro_globals) [clone .kd],2,0,299,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13483481,1078485580,4096,262144,1048576,1847296,0,45682808.0,1032192.0,57189560.0,38890774.0,89136703.0,59021507.0,184411.0,1182254.0,2465161,591016,471129,119899,2465161,591016,471131,119891,2465161,591016,471190,119826,2465161,591466,471627,119839,2465161,591016,471286,119741,2465161,591016,471286,119741,2465161,591016,471156,119861,2465161,591016,471159,119857,2465161,591016,470654,120375,2465161,591016,470665,120357,2465161,591016,470960,120056,2465161,591460,471372,120088,2465161,591016,470903,120123,2465161,591016,470911,120116,2465161,591016,471224,119794,2465161,591016,471261,119755,2465161,0,2465161,0,9860644,9335562,2339187,4572360055073588,4572423111945554,4572423112137838,4572360056216387
90,micro_tk(micro_globals) [clone .kd],2,0,304,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13048130,1043742032,4096,262144,1048576,1847296,0,44243581.0,1032192.0,56167874.0,37860079.0,89638988.0,58018975.0,196382.0,1147759.0,2479077,591032,465379,125667,2479077,591032,465415,125623,2479077,591032,464904,126128,2479077,591260,465126,126134,2479077,591032,465392,125650,2479077,591260,465633,125638,2479077,591032,465035,125998,2479077,591032,465033,125999,2479077,591032,462303,128742,2479077,591032,462364,128674,2479077,591032,462557,128475,2479077,591257,462787,128470,2479077,591032,462409,128634,2479077,591257,462634,128634,2479077,591032,462292,128742,2479077,591032,462225,128807,2479077,0,2479077,0,9916308,9388422,2353338,4572360057005013,4572423112186790,4572423112376871,4572360058142795
91,micro_tk(micro_globals) [clone .kd],2,0,309,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13269457,1061365156,4096,262144,1048576,1847296,0,44969653.0,1032192.0,57064036.0,38746906.0,89610867.0,58910910.0,191193.0,1163686.0,2470500,591008,461275,129747,2470500,591008,461355,129659,2470500,591008,461387,129621,2470500,591233,461601,129632,2470500,591008,461632,129385,2470500,591008,461601,129419,2470500,591008,461546,129463,2470500,591233,461756,129477,2470500,591008,461500,129521,2470500,591008,461482,129532,2470500,591008,461598,129410,2470500,591227,461794,129433,2470500,591008,461264,129755,2470500,591008,461281,129737,2470500,591008,461788,129222,2470500,591227,461994,129233,2470500,0,2470500,75,9882000,9385316,2352200,4572360058969497,4572423112424742,4572423112614502,4572360060099838
92,micro_tk(micro_globals) [clone .kd],2,0,314,29568,29568,131072,512,65536,0,124,132,32,64,0x0,0x72c222c38840,1310720,13520321,1081353736,4096,262144,1048576,1847296,0,45940644.0,1032192.0,57576359.0,39285075.0,89397602.0,59387334.0,185603.0,1186295.0,2468755,591008,466750,124271,2468755,591008,466785,124229,2468755,591008,466593,124415,2468755,591227,466812,124415,2468755,591008,466994,124023,2468755,591233,467227,124018,2468755,591008,466795,124214,2468755,591008,466800,124208,2468755,591008,465782,125237,2468755,591008,465826,125188,2468755,591008,466585,124423,2468755,591233,466815,124418,2468755,591008,465672,125347,2468755,591227,465904,125334,2468755,591008,466553,124457,2468755,591008,466541,124467,2468755,0,2468755,77,9875020,9363042,2345080,4572360060997404,4572423112661372,4572423112851052,4572360062132792
